Country Name,Country Code,Indicator Name,Indicator Code,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Moldova,MDA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,63.36999893,64.01000214,68.26000214,68.95999908,68.79000092,67.22000122,66.22000122,68.29000092,68.83999634,71.93000031
Moldova,MDA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,64.22000122,64.61000061,68.44999695,68.45999908,68.23000336,66.5,65.69000244,67.5,67.37999725,70.23999786
Moldova,MDA,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,24.87000084,27.04999924,27.60000038,30.80999947,32.99000168,30.26000023,28.39999962,26.18000031,,
Moldova,MDA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,17.5340004,18.09000015,18.61899948,19.4640007,18.46999931,18.33300018,19.51000023,19.00900078,16.33200073,16.41300011
Moldova,MDA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,15.8409996,15.81700039,15.88399982,16.50499916,16.30800056,16.5189991,17.46299934,16.7159996,13.67399979,12.46100044
Moldova,MDA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,23.20999908,25.37999916,26.60000038,29.72999954,30.30999947,27.95000076,20.54999924,16.93000031,,
Moldova,MDA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,1.18,,
Moldova,MDA,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,
Moldova,MDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,25.2,26.8,
Moldova,MDA,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,,,,,,,,,,
Moldova,MDA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,
Moldova,MDA,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0,0,0,0,0,0,0,0,,
Moldova,MDA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,7.5,6.8,4.7,5.2,4.2,4.5,3.8,4.5,,
Moldova,MDA,Income share held by third 20%,SI.DST.03RD.20,17.1,17.3,17.4,17.5,17.4,17.6,17.5,17.5,,
Moldova,MDA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,43.44185638,43.37581635,39.25133133,47.18154907,47.51239014,44.68612289,40.75684738,36.91240311,,
Moldova,MDA,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,262.353736,272.9606134,301.964539,287.559426,307.6791346,409.8966352,467.8151031,513.4206962,,
Moldova,MDA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,48.52949142,46.7003479,49.34556198,45.53878403,48.79284286,50.61460876,56.52601624,59.6776619,,
Moldova,MDA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,540.6068115,584.4937134,611.9385986,631.4604492,630.5825806,809.8386231,827.6102295,860.1947022,,
Moldova,MDA,UHC service coverage index,SH.UHC.SRVS.CV.XD,,,,64,,66,,67,,
Moldova,MDA,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,
Moldova,MDA,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,0.442084819,0.312538147,0.213932961,0.174744159,0.26400423,,,,,
Moldova,MDA,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,0.027516125,0.008345208,0.003536315,0,5.53E-09,,,,,
Moldova,MDA,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,0.5,,,,,,,,,
Moldova,MDA,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,2.1,,,,,,,,,
Moldova,MDA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,17,17,17.2,16.2,15.9,14.9,14.4,14.7,,
Moldova,MDA,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,7.1,6.7,6.5,6.2,5.9,5.6,5.4,5.1,4.9,
Moldova,MDA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,75.61501933,75.81214952,76.00271719,76.65262923,77.30384792,77.95637328,78.6102053,78.77427761,78.93834993,
Moldova,MDA,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,4.1,3.6,7,7.1,6,5,5.7,5.5,,
Moldova,MDA,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,3.7,,,,,,,,,
Moldova,MDA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,0,0,0,0,0,0,0,0,0,
Moldova,MDA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.2,,,,,,,,,
Moldova,MDA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,93.36310246,93.36310246,93.36310246,93.36310246,93.36310246,,,,,
Moldova,MDA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.045125,5.0307093,5.0136991,5.0010633,,,,,,
Moldova,MDA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,86.5382418,86.18974609,85.8391816,86.00935361,86.17952562,86.34969763,86.51986964,86.69004165,86.86021366,
Moldova,MDA,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,,,,,78.3,,,,,
Moldova,MDA,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,7.4,5.8,3.1,4,3.4,2.4,1.9,1.5,1.5,
Moldova,MDA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,,,27.9,,,28.7,28.7,29,
Moldova,MDA,Number of maternal deaths,SH.MMR.DTHS,10,9,10,10,8,8,,,,
Moldova,MDA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,49.37,86.12,,,,,,,
Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.23,5.83,5.66,,,,,,,
Moldova,MDA,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,89,85,97,90,75,93,99,82,93,96
Moldova,MDA,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.39,0.37,0.36,0.36,0.33,0.32,0.31,0.3,0.29,0.3
Moldova,MDA,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,15,18,22,27,31,35,40,44,45,48
Moldova,MDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,67.16186588,69.66459488,72.1966772,72.49256816,72.79568035,73.10522762,73.42123002,73.74316963,74.07106737,
Moldova,MDA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,96.40599705,96.51271454,96.61939038,96.7423994,96.86540842,96.98841743,97.11142645,97.23443546,97.35744448,
Moldova,MDA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,26.2,25.2,25.6,26.6,25.9,24.4,24.5,24.1,,
Moldova,MDA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,14.7,14.4,14.2,14,13.8,13.6,13.3,13.1,12.9,12.6
Moldova,MDA,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,4,4,4,4,4,4,4,4.1,4.1,4
Moldova,MDA,Number of neonatal deaths,SH.DTH.NMRT,607,575,598,580,556,505,477,444,416,402
Moldova,MDA,Number of infant deaths,SH.DTH.IMRT,705,670,667,672,648,603,559,523,491,468
Moldova,MDA,Number of deaths ages 10-14 years,SH.DTH.1014,57,54,52,51,50,50,50,50,50,51
Moldova,MDA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,25.9,25.8,25.9,25.9,25.9,26,26,26,,
Moldova,MDA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,11.87,,,11.43,,,
Moldova,MDA,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,
Moldova,MDA,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,,,,,,,,,,
Moldova,MDA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.8019802,19.8019802,17.82178218,21.78217822,21.78217822,22.77227723,22.77227723,25.74257426,24.75247525,39.6039604
Moldova,MDA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,20.74197006,18.23982048,18.76510048,18.18217087,18.62162971,18.43283081,17.56772995,19.46438026,17.9937706,
Moldova,MDA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,31.59522,,32.40743,32.85989,30.51211,30.9975,31.08682,,,
Moldova,MDA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,93.6653595,90.59767151,94.86241913,95.51802826,96.29717255,94.64640045,92.39118958,93.25025177,93.72251129,
Moldova,MDA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,46.00469971,45.31945038,45.6569519,47.80839157,48.27320862,48.33583832,48.92443085,52.40753174
Moldova,MDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,33.08050919,33.51818085,33.07302856,,,33.51441956,34.17304993,,
Moldova,MDA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,0.525770009,0.599829972,0.793190002,,,0.894860029,1.221339941,,
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,0.05376,0.074649997,0.209979996,,,0.173930004,0.162410006,,
Moldova,MDA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,26.56228828,26.62083244,0.124420002,0.00787,0.292169988,22.74171257,22.45045853,1.152549982,0.811749995,0.647239983
Moldova,MDA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,22061,20961,20392,19468,19409,18081,17957,17401,17137,16883
Moldova,MDA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,98.35282135,97.96772003,98.02033234,100,100,100
Moldova,MDA,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,99.41844177,95.88874817,95.05822754,94.57637787,100,100,100
Moldova,MDA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,97.85072,98.5401,98.61811,98.6568,98.62601,97.86276,,,,
Moldova,MDA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,78.3322,77.7174,77.1835,76.6095,76.56169,77.78425,77.59551,,,
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,104.3808212,105.0630798,106.0199127,108.4870377,109.2263718,109.0824127,108.4610672,109.8229065
Moldova,MDA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,9.57243,9.58607,9.376,9.34236,9.22639,9.91073,9.86318,,,
Moldova,MDA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.30767,49.11966,49.02207,48.84764,48.5623,48.36115,48.3041,,,
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,77.32669067,76.88253784,76.74359894,76.12625885,,,76.68044281,75.78260803,,
Moldova,MDA,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,51.33626938,,,,,,,,,
Moldova,MDA,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,101.5084534,104.3381805,100.703598,106.0383835,107.2012482,108.4913101,106.6680374,107.6933823
Moldova,MDA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,20.18767166,18.68315125,0.207519993,0.453869998,0.619679987,0.652149975,0.647819996,1.935400009,0.790929973,0.258810014
Moldova,MDA,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,
Moldova,MDA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.52817,90.57991,90.00175,89.94997,90.03561,89.71414,89.78655,,,
Moldova,MDA,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,100,100,97.3509903,94.07894897,91.54930115,100,100,100
Moldova,MDA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,0,0,0,0,,,
Moldova,MDA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,
Moldova,MDA,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,2.43238,2.31845,1.96792,1.83923,1.66782,1.69304,1.36077,,,
Moldova,MDA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,77.31826,75.40532,75.34717,76.31742,76.67489,76.42055,77.87702,,,
Moldova,MDA,"School enrollment, primary (% net)",SE.PRM.NENR,87.92876,87.85464,87.14635,86.85478,86.88255,86.50643,86.31417,,,
Moldova,MDA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,107.6514435,106.2349777,105.0095978,104.1384506,104.0022964,107.2736588,107.1826172,108.395668
Moldova,MDA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.38336,48.50017,48.4771,48.29503,48.40364,48.24057,48.30349,,,
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,99.38378143,99.40377808,99.45005798,99.43254852,,,99.51570129,99.5177536,,
Moldova,MDA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,109.7171478,106.4195328,106.0478363,106.6627426,100.8288269,99.50668335,103.7654114,106.0473404
Moldova,MDA,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,92.01946259,,,,84.5013504,90.45506287,91.05233765,100,100,100
Moldova,MDA,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,9.71192,,,,13.38868,13.32609,11.8808,,,
Moldova,MDA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,1.007449985,1.004780054,0.998650014,0.991569996,0.989199996,0.972779989,0.98961997,0.989910007
Moldova,MDA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,99.60201263,,,,,,,99.69999695
Moldova,MDA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.998399973,,1.000090003,,,,,,,1
Moldova,MDA,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,44.84291128,45.18521425,,,,,47.2308939,,,
Moldova,MDA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,43.21225863,43.89807655,,,,,47.82853993,,,
Moldova,MDA,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,27.69671194,21.9819587,,,,,27.23056271,,,
Moldova,MDA,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,29.34292627,23.79202573,,,,,32.74050803,,,
Moldova,MDA,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,0.83756369,0.288530492,,,,,1.435849661,,,
Moldova,MDA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,0.1,,,,,
Moldova,MDA,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,5.9,5.2,4.7,5.4,4.7,4,3.8,4.1,,
Moldova,MDA,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,7,,,,,,,,,
Moldova,MDA,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,6.1,4.7,9.9,10.9,8.3,7.1,8.2,7.7,,
Moldova,MDA,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,6.2,5.8,5.4,5.1,4.8,4.6,4.5,4.4,4.3,
Moldova,MDA,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,54.7,,,,,,,,,
Moldova,MDA,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,27,14,16,28,17,,,,,
Moldova,MDA,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,2.2,,,,,,,,,
Moldova,MDA,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,
Moldova,MDA,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,36.37029,,,,,,,,,
Moldova,MDA,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,79.2,,,,,,,,,
Moldova,MDA,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,,,,,61,,,,,
Moldova,MDA,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,,,,49.8,,,50.7,51.2,51.7,
Moldova,MDA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.031039238,0.028655409,0.031369897,0.030595124,0.027174653,0.025713103,,,,
Moldova,MDA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,
Moldova,MDA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.6055,5.4872,5.311,5.0036,,4.9235,,3.9329,4.6785,
Moldova,MDA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,92,90,90,87,89,88,93,91,86,87
Moldova,MDA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.49,0.47,0.46,0.45,0.41,0.41,0.4,0.38,0.37,0.38
Moldova,MDA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100
Moldova,MDA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Moldova,MDA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,
Moldova,MDA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,
Moldova,MDA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,18.9,18.3,17.9,18.6,18,16.2,16.4,15.7,,
Moldova,MDA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8
Moldova,MDA,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3
Moldova,MDA,Number of under-five deaths,SH.DTH.MORT,828,789,781,781,754,707,660,620,581,552
Moldova,MDA,Number of deaths ages 20-24 years,SH.DTH.2024,251,234,221,208,195,182,169,156,145,137
Moldova,MDA,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,
Moldova,MDA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,26,25.9,25.9,25.9,26,26,26,26.1,,
Moldova,MDA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,
Moldova,MDA,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,
Moldova,MDA,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,20.13841,,,,,,,,,
Moldova,MDA,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,
Moldova,MDA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,34.9865,,32.93997,,31.4807,30.62616,26.64596,,,
Moldova,MDA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,32.88183,,36.5398,34.82502,32.54519,32.53601,32.53494,,,
Moldova,MDA,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,95.19059753,92.67745209,88.26384735,90.88008118,90.18531799,86.8863678,88.38983154,91.35806274,90.07189178,
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,52.15034866,52.1283493,52.87162018,54.73007965,55.77304077,56.27151108,57.97578049,62.87543106
Moldova,MDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,36.64019012,37.26337051,37.64162827,,,38.06612015,38.51663971,,
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,0.06374,0.082999997,0.183669999,,,0.145689994,0.166260004,,
Moldova,MDA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,17.48981094,17.54194069,18.0281601,17.22219086,,,18.16122055,17.49858093,,
Moldova,MDA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,
Moldova,MDA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,95.58112335,98.23383331,98.3567276,100,100,100
Moldova,MDA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,96.78227234,96.06185913,95.86759949,100,100,100
Moldova,MDA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,95.25993347,98.81643677,99.04772949,100,100,100
Moldova,MDA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,1.250159979,1.329820037,1.393560052,1.54290998,1.650949955,1.686589956,1.774780035,2.026789904,2.260099888,2.508349895
Moldova,MDA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,103.6731186,104.3545914,105.7397232,108.8221664,109.5987167,109.8681717,108.7601166,110.3380508
Moldova,MDA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,32712,32781,31194,30819,30296,32869,30801,,,
Moldova,MDA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.40657,50.19437,50.11348,50.13955,49.82457,49.88426,49.82607,,,
Moldova,MDA,"Secondary education, duration (years)",SE.SEC.DURS,7,7,7,7,7,7,7,7,7,7
Moldova,MDA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,54.90171051,,,,,,,,,
Moldova,MDA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,96.62890625,96.92688751,97.30825043,97.37906647,,,98.10794067,97.96125793,,
Moldova,MDA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,100.744873,105.0951691,100.0661469,106.1791306,106.5453491,107.7092972,104.8324509,106.955719
Moldova,MDA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,
Moldova,MDA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,90.59639,90.54664,90.06067,90.19862,90.2867,89.81307,89.51995,,,
Moldova,MDA,"Primary education, teachers",SE.PRM.TCHR,8747,8468,8235,7936,7913,7880,7819,7771,7744,7579
Moldova,MDA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,0,0,0,0,,,
Moldova,MDA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,94.14581299,95.50147247,94.68739319,93.68094635,95.67738342,93.94602966,97.3113327,89.74649811,94.4664917,
Moldova,MDA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,
Moldova,MDA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,2.17915,2.03975,1.7153,1.59627,1.52124,1.48625,1.11681,,,
Moldova,MDA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,88.23033,88.06681,87.50163,87.49806,87.50647,87.0249,86.42633,,,
Moldova,MDA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,96.08633,94.24236,95.62594,95.07195,93.65495,90.96296,93.78701,,,
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,82.69508362,84.17919159,107.4397507,105.689743,104.3766327,103.54245,103.1631927,104.8319168,106.2516174,107.8238525
Moldova,MDA,"Primary education, duration (years)",SE.PRM.DURS,4,4,4,4,4,4,4,4,4,4
Moldova,MDA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,109.1433563,107.1028595,106.4890213,107.1186523,101.6021194,102.2195587,103.8562012,107.4666824
Moldova,MDA,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,92.01946259,,,,83.91797638,90.1352005,90.69872284,100,100,100
Moldova,MDA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,66.52999878,,87.14859009,89.38710022,92.44264984,93.30661774,93.70903778,92.83496094,93.5956192,89.97901917
Moldova,MDA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,1.210880041,1.232049942,1.242490053,1.227530003,1.23961997,1.250849962,1.274839997,1.291280031
Moldova,MDA,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,12,12,12,12,12
Moldova,MDA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.91000366,,99.81101227,,,,,,,99.69999695
Moldova,MDA,Real effective exchange rate index (2010 = 100),PX.REX.REER,110.0836255,106.7669866,102.7180981,99.16240475,101.8352894,112.964062,122.990891,125.6220196,132.0124506,128.3716358
Moldova,MDA,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,47.17542133,49.37466231,,,,,53.50159333,,,
Moldova,MDA,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,2.44,,2.354615,,2.665441,,2.21,,,
Moldova,MDA,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,2.08,,3.137574,,2.602941,,2.69,,,
Moldova,MDA,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,25,,,,,
Moldova,MDA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,11.93316817,13.73812026,15.25295836,16.30545422,17.28315478,18.37223385,19.83346049,21.56397944,23.30750925,24.90058814
Moldova,MDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.1981124,108.2043477,111.9756969,113.2956183,117.468078,117.8002494,115.7581058,116.2198572,110.876909,127.3941322
